year,hs2,exporter,importer,exporter_iso3,importer_iso3,partner,partner_iso3,direction,value,quantity,price,net_export,gdp_partner,gdp_russia,cpi_partner,cpi_russia,ex_rate_partner,ex_rate_russia,bilateral_er,iip_partner,iip_russia,dist,contig,comlang_off,unfriendly,sanction,eu_member,eaes_member,brics_member,cis_member
2020,09,Russian Federation,Luxembourg,RUS,LUX,Luxembourg,LUX,export,0.093,0.005,18.599999999999998,0.066,73670782100.3909,1493075894362.14,0.819957302127018,3.38165937237896,0.875506396987998,72.1049083333333,0.012142119270724614,94.59,116.2,2214.132,0.0,0.0,1,1,1,0,0,0
2020,09,Russian Federation,Malaysia,RUS,MYS,Malaysia,MYS,export,689.0509999999999,989.4150000000001,0.6964226335764061,689.0509999999999,337456163961.211,1493075894362.14,-1.13870215393055,3.38165937237896,4.20348194851884,72.1049083333333,0.05829675185337719,116.94,116.2,8130.454,0.0,0.0,0,0,0,0,0,0
2020,09,Russian Federation,Mali,RUS,MLI,Mali,MLI,export,279.578,61.184,4.56946260460251,279.578,20698560938.7775,1493075894362.14,0.438088940320735,3.38165937237896,575.586004510945,72.1049083333333,7.982618906469894,114.11,116.2,6188.962,0.0,0.0,0,0,0,0,0,0
2020,09,Russian Federation,Mauritius,RUS,MUS,Mauritius,MUS,export,38.440999999999995,40.199,0.9562675688449961,38.440999999999995,11408106446.3144,1493075894362.14,2.58080077182826,3.38165937237896,39.3469333333333,72.1049083333333,0.5456900818934076,85.49,116.2,8654.018,0.0,0.0,0,0,0,0,0,0
2020,09,Russian Federation,Mexico,RUS,MEX,Mexico,MEX,export,31.426,3.7420000000000004,8.398182789951896,-4845.893999999999,1121064767401.51,1493075894362.14,3.39683415570006,3.38165937237896,21.4856083333333,72.1049083333333,0.2979770563469497,96.24,116.2,10736.3,0.0,0.0,0,0,0,0,0,0
2020,09,Russian Federation,"Other Asia, nes",RUS,S19,"Other Asia, nes",S19,export,12.027999999999999,2.564,4.691107644305772,-182.341,,1493075894362.14,,3.38165937237896,,72.1049083333333,,,116.2,,,,0,0,0,0,0,0
2020,09,Russian Federation,Mongolia,RUS,MNG,Mongolia,MNG,export,1138.594,205.142,5.550272494174767,1136.131,13312981429.0891,1493075894362.14,3.7237230614026,3.38165937237896,2813.28983532639,72.1049083333333,39.01662037098572,128.22,116.2,4632.875,1.0,0.0,0,0,0,0,0,0
2020,09,Russian Federation,Rep. of Moldova,RUS,MDA,Rep. of Moldova,MDA,export,6634.646,958.9649999999999,6.918548643589704,6634.646,11530746234.4492,1493075894362.14,3.76597122245358,3.38165937237896,17.3218352091831,72.1049083333333,0.24023101352693083,104.84,116.2,1150.314,0.0,0.0,0,0,0,0,0,1
2020,09,Russian Federation,Montenegro,RUS,MNE,Montenegro,MNE,export,11.251000000000001,1.31,8.588549618320611,11.251000000000001,4769996866.00758,1493075894362.14,-0.255655699848511,3.38165937237896,0.877475207233012,72.1049083333333,0.012169424072721065,90.17,116.2,,,,1,0,0,0,0,0
2020,09,Russian Federation,Morocco,RUS,MAR,Morocco,MAR,export,1.581,0.259,6.104247104247104,-63.739999999999995,121353645057.144,1493075894362.14,0.705968661338224,3.38165937237896,9.49684732221969,72.1049083333333,0.13170874967785517,106.07,116.2,4156.454,0.0,0.0,0,0,0,0,0,0
2020,09,Russian Federation,Nepal,RUS,NPL,Nepal,NPL,export,538.9929999999999,765.8979999999999,0.7037399235929589,-75.34100000000012,33433659301.2466,1493075894362.14,5.05236655289212,3.38165937237896,118.345187275986,72.1049083333333,1.6412916958286505,118.04,116.2,4889.868,0.0,0.0,0,0,0,0,0,0
2020,09,Russian Federation,Netherlands,RUS,NLD,Netherlands,NLD,export,619.9390000000001,651.57,0.9514541799039244,-18869.505000000005,932560861701.17,1493075894362.14,1.27246037789166,3.38165937237896,0.875506396987998,72.1049083333333,0.012142119270724614,105.57,116.2,2155.229,0.0,0.0,1,1,1,0,0,0
2020,09,Russian Federation,CuraÃ§ao,RUS,CUW,CuraÃ§ao,CUW,export,30.096,7.439,4.045705067885469,30.096,2534327592.49914,1493075894362.14,,3.38165937237896,1.79,72.1049083333333,0.02482493967990391,,116.2,,,,0,0,0,0,0,0
2020,09,Russian Federation,Aruba,RUS,ABW,Aruba,ABW,export,18.674,4.515,4.135991140642304,18.674,2481857122.8401,1493075894362.14,,3.38165937237896,1.79,72.1049083333333,0.02482493967990391,,116.2,9942.475,0.0,0.0,0,0,0,0,0,0
2020,09,Russian Federation,New Zealand,RUS,NZL,New Zealand,NZL,export,2.011,0.217,9.267281105990785,2.011,213029554653.687,1493075894362.14,1.71456170007245,3.38165937237896,1.54205833333333,72.1049083333333,0.021386315702733562,103.41,116.2,16774.49,0.0,0.0,1,0,0,0,0,0
2020,09,Russian Federation,Norway,RUS,NOR,Norway,NOR,export,31.674000000000003,9.871,3.208793435315571,29.232000000000003,367633418886.627,1493075894362.14,1.28658490707998,3.38165937237896,9.41583333333334,72.1049083333333,0.13058519247822836,97.11,116.2,1649.799,1.0,0.0,1,1,0,0,0,0
2020,09,Russian Federation,Pakistan,RUS,PAK,Pakistan,PAK,export,519.626,838.1120000000001,0.6199958955366346,519.626,300425609817.981,1493075894362.14,9.73999313898157,3.38165937237896,161.838479684718,72.1049083333333,2.244486310648312,104.6,116.2,3658.638,0.0,0.0,0,0,0,0,0,0
2020,09,Russian Federation,Panama,RUS,PAN,Panama,PAN,export,0.983,0.052,18.903846153846153,-172.27800000000002,57059846500.0,1493075894362.14,-1.55027540803762,3.38165937237896,1.0,72.1049083333333,0.01386868138542118,82.18,116.2,10819.55,0.0,0.0,0,0,0,0,0,0
2020,09,Russian Federation,Philippines,RUS,PHL,Philippines,PHL,export,18.329,1.653,11.088324258923171,18.329,361751145451.597,1493075894362.14,2.39316239316239,3.38165937237896,49.6240960026328,72.1049083333333,0.6882207765000671,61.31,116.2,8257.32,0.0,0.0,0,0,0,0,0,0
2020,09,Russian Federation,Poland,RUS,POL,Poland,POL,export,4418.034,4912.701999999999,0.8993083643176403,-10788.84,605914186117.953,1493075894362.14,3.37446972618589,3.38165937237896,3.89974166666667,72.1049083333333,0.05408427466045141,122.07,116.2,1156.427,1.0,0.0,1,1,1,0,0,0
2020,09,Russian Federation,Portugal,RUS,PRT,Portugal,PRT,export,0.504,0.054,9.333333333333334,-8095.129000000001,229618773422.577,1493075894362.14,-0.0124383299575331,3.38165937237896,0.875506396987998,72.1049083333333,0.012142119270724614,92.49,116.2,3913.34,0.0,0.0,1,1,1,0,0,0
2020,09,Russian Federation,Qatar,RUS,QAT,Qatar,QAT,export,10190.305,767.977,13.269023681698801,10190.305,144411363351.648,1493075894362.14,-2.54031503004764,3.38165937237896,3.64,72.1049083333333,0.050482000242933096,98.72,116.2,3575.788,0.0,0.0,0,0,0,0,0,0
2020,09,Russian Federation,Romania,RUS,ROU,Romania,ROU,export,139.99,132.237,1.0586295817358229,84.423,252033792712.145,1493075894362.14,2.63107311184746,3.38165937237896,4.24399166666667,72.1049083333333,0.05885856822738265,104.35,116.2,,,,1,1,1,0,0,0
2020,09,Russian Federation,Saudi Arabia,RUS,SAU,Saudi Arabia,SAU,export,25.515,2.016,12.65625,24.155,767951200000.0,1493075894362.14,3.4454670643357,3.38165937237896,3.75,72.1049083333333,0.05200755519532942,104.26,116.2,3539.516,0.0,0.0,0,0,0,0,0,0
2020,09,Russian Federation,Serbia,RUS,SRB,Serbia,SRB,export,16.923,1.058,15.995274102079392,-68.92999999999999,55874017668.998,1493075894362.14,1.57553290083412,3.38165937237896,103.163291666667,72.1049083333333,1.4307388227962805,113.49,116.2,,,,0,0,0,0,0,0
2020,09,Russian Federation,Seychelles,RUS,SYC,Seychelles,SYC,export,0.048,0.013,3.6923076923076925,0.048,1382551751.56908,1493075894362.14,1.20266463987124,3.38165937237896,17.6165187554113,72.1049083333333,0.24431788573909577,,116.2,6915.208,0.0,0.0,0,0,0,0,0,0
2020,09,Russian Federation,India,RUS,IND,India,IND,export,3122.1549999999997,4727.375999999999,0.6604414372793702,-100317.273,2674851578587.27,1493075894362.14,6.62343677628536,3.38165937237896,74.0995668836052,72.1049083333333,1.0276632839064272,100.47,116.2,4341.881,0.0,0.0,0,0,0,0,1,0
2020,09,Russian Federation,Singapore,RUS,SGP,Singapore,SGP,export,507.859,541.736,0.9374658505249789,437.565,349165858544.568,1493075894362.14,-0.172111865925357,3.38165937237896,1.37974166666667,72.1049083333333,0.01913519756919004,129.85,116.2,8431.775,0.0,0.0,1,0,0,0,0,0
2020,09,Russian Federation,Slovakia,RUS,SVK,Slovakia,SVK,export,166.097,109.37,1.518670567797385,164.887,107732602896.441,1493075894362.14,1.93694126694221,3.38165937237896,0.875506396987998,72.1049083333333,0.012142119270724614,86.46,116.2,1632.621,0.0,0.0,1,1,1,0,0,0
2020,09,Russian Federation,Viet Nam,RUS,VNM,Viet Nam,VNM,export,273.017,161.499,1.6905182075430807,-148180.44700000001,346615738537.796,1493075894362.14,3.22093436652516,3.38165937237896,23208.3683333333,72.1049083333333,321.8694658904979,150.99,116.2,6737.911,0.0,0.0,0,0,0,0,0,0
2020,09,Russian Federation,Slovenia,RUS,SVN,Slovenia,SVN,export,9.638,1.143,8.432195975503062,-3.343,53384760135.1581,1493075894362.14,-0.0548568157606016,3.38165937237896,0.875506396987998,72.1049083333333,0.012142119270724614,121.11,116.2,1937.979,0.0,0.0,1,1,1,0,0,0
2020,09,Russian Federation,South Africa,RUS,ZAF,South Africa,ZAF,export,300.91900000000004,326.304,0.9222044473864864,180.82400000000004,337974655408.055,1493075894362.14,3.23238831615119,3.38165937237896,16.4591053903333,72.1049083333333,0.22826608854760083,87.58,116.2,10147.89,0.0,0.0,0,0,0,0,1,0
2020,09,Russian Federation,Spain,RUS,ESP,Spain,ESP,export,2.459,0.281,8.750889679715302,-7781.55,1289783836971.21,1493075894362.14,-0.322753017299685,3.38165937237896,0.875506396987998,72.1049083333333,0.012142119270724614,97.06,116.2,3449.3,0.0,0.0,1,1,1,0,0,0
2020,09,Russian Federation,Suriname,RUS,SUR,Suriname,SUR,export,20.232,21.075,0.96,20.232,2911807496.20227,1493075894362.14,34.889784309078,3.38165937237896,9.30954545454546,72.1049083333333,0.12911111975218698,,116.2,9660.659,0.0,0.0,0,0,0,0,0,0
2020,09,Russian Federation,Sweden,RUS,SWE,Sweden,SWE,export,10.097,2.482,4.068090249798549,-1587.869,545147614972.141,1493075894362.14,0.497367318853587,3.38165937237896,9.21030902842085,72.1049083333333,0.12773484137643687,107.91,116.2,1232.383,0.0,0.0,1,1,1,0,0,0
2020,09,Russian Federation,Switzerland,RUS,CHE,Switzerland,CHE,export,115.15,39.782000000000004,2.894525162133628,-32140.551,741999406005.627,1493075894362.14,-0.725874933313387,3.38165937237896,0.938965,72.1049083333333,0.013022206417062,111.94,116.2,2296.397,0.0,0.0,1,0,0,0,0,0
2020,09,Russian Federation,Tajikistan,RUS,TJK,Tajikistan,TJK,export,1714.8580000000002,383.2,4.475099164926932,1714.8580000000002,8133963550.65742,1493075894362.14,,3.38165937237896,10.3219416666667,72.1049083333333,0.1431517202539037,,116.2,2986.597,0.0,0.0,0,0,0,0,0,1
2020,09,Russian Federation,Thailand,RUS,THA,Thailand,THA,export,201.179,222.07,0.9059260593506553,-14.147999999999996,500461898480.246,1493075894362.14,-0.845937147357064,3.38165937237896,31.2936732130832,72.1049083333333,0.4340019831717404,93.57,116.2,7067.929,0.0,0.0,0,0,0,0,0,0
2020,09,Russian Federation,Trinidad and Tobago,RUS,TTO,Trinidad and Tobago,TTO,export,119.294,28.382,4.203156930448876,119.294,20991339706.5613,1493075894362.14,0.598986330824666,3.38165937237896,6.75105268711505,72.1049083333333,0.09362819873379012,68.57,116.2,9608.973,0.0,0.0,0,0,0,0,0,0
2020,09,Russian Federation,United Arab Emirates,RUS,ARE,United Arab Emirates,ARE,export,1787.1999999999998,696.2180000000001,2.567012056568488,-21044.035999999996,349473015330.157,1493075894362.14,-2.0794031794094,3.38165937237896,3.6725,72.1049083333333,0.05093273238795928,101.41,116.2,3739.195,0.0,0.0,0,0,0,0,0,0
2020,09,Russian Federation,TÃ¼rkiye,RUS,TUR,TÃ¼rkiye,TUR,export,59.979,69.485,0.8631934949989206,-2082.4600000000005,720338490327.248,1493075894362.14,12.2789574462574,3.38165937237896,7.00860541558522,72.1049083333333,0.09720011546488881,115.76,116.2,1757.71,0.0,0.0,0,0,0,0,0,0
2020,09,Russian Federation,Turkmenistan,RUS,TKM,Turkmenistan,TKM,export,777.489,259.23199999999997,2.999201487470683,777.489,45818000000.0,1493075894362.14,,3.38165937237896,,72.1049083333333,,,116.2,2510.13,0.0,0.0,0,0,0,0,0,1
2020,09,Russian Federation,Ukraine,RUS,UKR,Ukraine,UKR,export,23849.067,4344.776,5.4891361487911,22754.48,156617722013.342,1493075894362.14,2.73249209419427,3.38165937237896,26.9575243833333,72.1049083333333,0.3738653166121721,109.44,116.2,763.4056,1.0,0.0,1,0,0,0,0,0
2020,09,Russian Federation,North Macedonia,RUS,MKD,North Macedonia,MKD,export,0.159,0.1,1.5899999999999999,-145.678,12361036913.8409,1493075894362.14,1.20007348888486,3.38165937237896,54.144325,72.1049083333333,0.7509103922536946,103.24,116.2,1927.484,0.0,0.0,0,0,0,0,0,0
2020,09,Russian Federation,United Kingdom,RUS,GBR,United Kingdom,GBR,export,439.823,493.89599999999996,0.8905174368693004,-9482.848999999998,2696778386607.65,1493075894362.14,0.989486703772449,3.38165937237896,0.779999576697153,72.1049083333333,0.010817565609976206,105.89,116.2,2510.88,0.0,0.0,1,1,0,0,0,0
2020,09,Russian Federation,USA,RUS,USA,USA,USA,export,1393.793,184.62900000000002,7.549155333127514,367.8249999999998,21354105000000.0,1493075894362.14,1.23358439630629,3.38165937237896,1.0,72.1049083333333,0.01386868138542118,92.98,116.2,7517.972,0.0,0.0,1,1,0,0,0,0
2020,09,Russian Federation,Uzbekistan,RUS,UZB,Uzbekistan,UZB,export,2617.335,918.037,2.851012540888875,637.7199999999998,66443265418.3086,1493075894362.14,12.8677297362607,3.38165937237896,10054.2613341653,72.1049083333333,139.4393470092982,137.99,116.2,2789.856,0.0,0.0,0,0,0,0,0,1
2020,09,Russian Federation,Yemen,RUS,YEM,Yemen,YEM,export,153.40800000000002,224.59,0.6830580168306692,153.40800000000002,,1493075894362.14,,3.38165937237896,743.005964356532,72.1049083333333,10.304512987128348,,116.2,4525.518,0.0,0.0,0,0,0,0,0,0
2020,09,Rwanda,Russian Federation,RWA,RUS,Rwanda,RWA,import,3801.343,1396.851,2.7213661299594585,,10174386854.812,1493075894362.14,9.85039902274208,3.38165937237896,943.278048166667,72.1049083333333,13.082022707885477,156.05,116.2,6457.65,0.0,0.0,0,0,0,0,0,0
2020,09,Saudi Arabia,Russian Federation,SAU,RUS,Saudi Arabia,SAU,import,1.36,0.218,6.238532110091744,,767951200000.0,1493075894362.14,3.4454670643357,3.38165937237896,3.75,72.1049083333333,0.05200755519532942,104.26,116.2,3539.516,0.0,0.0,0,0,0,0,0,0
2020,09,Serbia,Russian Federation,SRB,RUS,Serbia,SRB,import,85.853,13.972999999999999,6.14420668431976,,55874017668.998,1493075894362.14,1.57553290083412,3.38165937237896,103.163291666667,72.1049083333333,1.4307388227962805,113.49,116.2,,,,0,0,0,0,0,0
2020,09,Sierra Leone,Russian Federation,SLE,RUS,Sierra Leone,SLE,import,4.486,0.988,4.540485829959514,,6693888876.28565,1493075894362.14,13.4468711101052,3.38165937237896,9.82992676332375,72.1049083333333,0.13632812232256156,110.66,116.2,6877.949,0.0,0.0,0,0,0,0,0,0
2020,09,India,Russian Federation,IND,RUS,India,IND,import,103439.428,49421.497,2.09300475054408,,2674851578587.27,1493075894362.14,6.62343677628536,3.38165937237896,74.0995668836052,72.1049083333333,1.0276632839064272,100.47,116.2,4341.881,0.0,0.0,0,0,0,0,1,0
2020,09,Singapore,Russian Federation,SGP,RUS,Singapore,SGP,import,70.294,4.491,15.65219327543977,,349165858544.568,1493075894362.14,-0.172111865925357,3.38165937237896,1.37974166666667,72.1049083333333,0.01913519756919004,129.85,116.2,8431.775,0.0,0.0,1,0,0,0,0,0
2020,09,Slovakia,Russian Federation,SVK,RUS,Slovakia,SVK,import,1.21,0.137,8.832116788321168,,107732602896.441,1493075894362.14,1.93694126694221,3.38165937237896,0.875506396987998,72.1049083333333,0.012142119270724614,86.46,116.2,1632.621,0.0,0.0,1,1,1,0,0,0
2020,09,Viet Nam,Russian Federation,VNM,RUS,Viet Nam,VNM,import,148453.464,103333.773,1.4366403131336354,,346615738537.796,1493075894362.14,3.22093436652516,3.38165937237896,23208.3683333333,72.1049083333333,321.8694658904979,150.99,116.2,6737.911,0.0,0.0,0,0,0,0,0,0
2020,09,Slovenia,Russian Federation,SVN,RUS,Slovenia,SVN,import,12.981,1.6420000000000001,7.905602923264311,,53384760135.1581,1493075894362.14,-0.0548568157606016,3.38165937237896,0.875506396987998,72.1049083333333,0.012142119270724614,121.11,116.2,1937.979,0.0,0.0,1,1,1,0,0,0
2020,09,South Africa,Russian Federation,ZAF,RUS,South Africa,ZAF,import,120.095,12.567,9.556377814912071,,337974655408.055,1493075894362.14,3.23238831615119,3.38165937237896,16.4591053903333,72.1049083333333,0.22826608854760083,87.58,116.2,10147.89,0.0,0.0,0,0,0,0,1,0
2020,09,Zimbabwe,Russian Federation,ZWE,RUS,Zimbabwe,ZWE,import,2798.4,1539.6129999999998,1.8175996175662328,,26868564055.12,1493075894362.14,557.201817362051,3.38165937237896,51.3290131226287,72.1049083333333,0.7118657288258401,75.08,116.2,8213.716,0.0,0.0,0,0,0,0,0,0
2020,09,Spain,Russian Federation,ESP,RUS,Spain,ESP,import,7784.009,2234.8959999999997,3.482940145760698,,1289783836971.21,1493075894362.14,-0.322753017299685,3.38165937237896,0.875506396987998,72.1049083333333,0.012142119270724614,97.06,116.2,3449.3,0.0,0.0,1,1,1,0,0,0
2020,09,Sweden,Russian Federation,SWE,RUS,Sweden,SWE,import,1597.966,270.266,5.912567618568373,,545147614972.141,1493075894362.14,0.497367318853587,3.38165937237896,9.21030902842085,72.1049083333333,0.12773484137643687,107.91,116.2,1232.383,0.0,0.0,1,1,1,0,0,0
2020,09,Switzerland,Russian Federation,CHE,RUS,Switzerland,CHE,import,32255.701,1756.273,18.365994922201732,,741999406005.627,1493075894362.14,-0.725874933313387,3.38165937237896,0.938965,72.1049083333333,0.013022206417062,111.94,116.2,2296.397,0.0,0.0,1,0,0,0,0,0
2020,09,Thailand,Russian Federation,THA,RUS,Thailand,THA,import,215.327,37.391000000000005,5.7587922227273936,,500461898480.246,1493075894362.14,-0.845937147357064,3.38165937237896,31.2936732130832,72.1049083333333,0.4340019831717404,93.57,116.2,7067.929,0.0,0.0,0,0,0,0,0,0
2020,09,United Arab Emirates,Russian Federation,ARE,RUS,United Arab Emirates,ARE,import,22831.235999999997,4596.847000000001,4.966716534180928,,349473015330.157,1493075894362.14,-2.0794031794094,3.38165937237896,3.6725,72.1049083333333,0.05093273238795928,101.41,116.2,3739.195,0.0,0.0,0,0,0,0,0,0
2020,09,TÃ¼rkiye,Russian Federation,TUR,RUS,TÃ¼rkiye,TUR,import,2142.4390000000003,679.5139999999999,3.1528989836854,,720338490327.248,1493075894362.14,12.2789574462574,3.38165937237896,7.00860541558522,72.1049083333333,0.09720011546488881,115.76,116.2,1757.71,0.0,0.0,0,0,0,0,0,0
2020,09,Uganda,Russian Federation,UGA,RUS,Uganda,UGA,import,8307.329,5130.018,1.6193566962143213,,37600368239.8824,1493075894362.14,3.31332289544504,3.38165937237896,3718.24892270924,72.1049083333333,51.567209620739995,111.32,116.2,6185.184,0.0,0.0,0,0,0,0,0,0
2020,09,Ukraine,Russian Federation,UKR,RUS,Ukraine,UKR,import,1094.587,210.329,5.20416585444708,,156617722013.342,1493075894362.14,2.73249209419427,3.38165937237896,26.9575243833333,72.1049083333333,0.3738653166121721,109.44,116.2,763.4056,1.0,0.0,1,0,0,0,0,0
2020,09,North Macedonia,Russian Federation,MKD,RUS,North Macedonia,MKD,import,145.837,32.98,4.421983020012129,,12361036913.8409,1493075894362.14,1.20007348888486,3.38165937237896,54.144325,72.1049083333333,0.7509103922536946,103.24,116.2,1927.484,0.0,0.0,0,0,0,0,0,0
2020,09,Egypt,Russian Federation,EGY,RUS,Egypt,EGY,import,703.1289999999999,366.148,1.9203409550236512,,383817841547.099,1493075894362.14,5.04493288977539,3.38165937237896,15.7591729166667,72.1049083333333,0.21855894807900905,97.7,116.2,2905.404,0.0,0.0,0,0,0,0,0,0
2020,09,United Kingdom,Russian Federation,GBR,RUS,United Kingdom,GBR,import,9922.671999999999,1384.314,7.167934442619231,,2696778386607.65,1493075894362.14,0.989486703772449,3.38165937237896,0.779999576697153,72.1049083333333,0.010817565609976206,105.89,116.2,2510.88,0.0,0.0,1,1,0,0,0,0
2020,09,United Rep. of Tanzania,Russian Federation,TZA,RUS,United Rep. of Tanzania,TZA,import,6451.819,3338.518,1.9325398275522254,,66068737786.0639,1493075894362.14,3.29029062798325,3.38165937237896,2294.14615050509,72.1049083333333,31.8167820129456,143.64,116.2,6968.894,0.0,0.0,0,0,0,0,0,0
2020,09,USA,Russian Federation,USA,RUS,USA,USA,import,1025.968,121.877,8.418060831822247,,21354105000000.0,1493075894362.14,1.23358439630629,3.38165937237896,1.0,72.1049083333333,0.01386868138542118,92.98,116.2,7517.972,0.0,0.0,1,1,0,0,0,0
2020,09,Uruguay,Russian Federation,URY,RUS,Uruguay,URY,import,4.603,0.595,7.736134453781513,,53559359261.826,1493075894362.14,9.75640636078194,3.38165937237896,42.0132916666667,72.1049083333333,0.5826689560777712,92.81,116.2,13387.23,0.0,0.0,0,0,0,0,0,0
2020,09,Uzbekistan,Russian Federation,UZB,RUS,Uzbekistan,UZB,import,1979.6150000000002,976.6350000000001,2.026975277355409,,66443265418.3086,1493075894362.14,12.8677297362607,3.38165937237896,10054.2613341653,72.1049083333333,139.4393470092982,137.99,116.2,2789.856,0.0,0.0,0,0,0,0,0,1
2020,09,Zambia,Russian Federation,ZMB,RUS,Zambia,ZMB,import,134.519,35.249,3.8162501063859966,,18137764930.651,1493075894362.14,15.7330604721369,3.38165937237896,18.3440926453379,72.1049083333333,0.2544083762028393,,116.2,7975.7,0.0,0.0,0,0,0,0,0,0
2021,09,Afghanistan,Russian Federation,AFG,RUS,Afghanistan,AFG,import,1.05,0.001,1050.0,,14259995441.0759,1829186719575.1,5.1332034082496,6.69445891957613,,73.65435,,,124.63,3367.526,0.0,0.0,0,0,0,0,0,0
2021,09,Albania,Russian Federation,ALB,RUS,Albania,ALB,import,9.731,4.999,1.946589317863573,,18032009220.4405,1829186719575.1,2.04147163139547,6.69445891957613,103.52,73.65435,1.4054838580477595,130.08,124.63,2063.678,0.0,0.0,1,0,0,0,0,0
2021,09,Angola,Russian Federation,AGO,RUS,Angola,AGO,import,0.304,0.036,8.444444444444445,,66505129987.7235,1829186719575.1,25.7542948841891,6.69445891957613,631.441955506727,73.65435,8.573043622090577,144.76,124.63,7535.854,0.0,0.0,0,0,0,0,0,0
2021,09,Azerbaijan,Russian Federation,AZE,RUS,Azerbaijan,AZE,import,702.157,234.565,2.99344318206041,,54825411764.7059,1829186719575.1,6.65029912708779,6.69445891957613,1.7,73.65435,0.023080782058357723,158.04,124.63,1930.747,1.0,0.0,0,0,0,0,0,1
2021,09,Argentina,Russian Federation,ARG,RUS,Argentina,ARG,import,3093.946,3382.3469999999998,0.9147334676187866,,486564085480.036,1829186719575.1,48.4093786255199,6.69445891957613,94.9907416666667,73.65435,1.289682709394173,93.24,124.63,13505.36,0.0,0.0,0,0,0,0,0,0
2021,09,Australia,Russian Federation,AUS,RUS,Australia,AUS,import,14.096,0.5579999999999999,25.261648745519715,,1556735770437.26,1829186719575.1,2.86391042204996,6.69445891957613,1.33122425957081,73.65435,0.018073939415266173,100.66,124.63,14503.07,0.0,0.0,1,1,0,0,0,0
2021,09,Austria,Russian Federation,AUT,RUS,Austria,AUT,import,20493.244,808.266,25.35457881440021,,480467037338.783,1829186719575.1,2.7666666666667,6.69445891957613,0.84549413889045,73.65435,0.011479215265499595,116.55,124.63,1675.699,0.0,0.0,1,1,1,0,0,0
2021,09,Armenia,Russian Federation,ARM,RUS,Armenia,ARM,import,5512.282000000001,1246.3609999999999,4.422700967055293,,13878908628.9378,1829186719575.1,7.18483629443367,6.69445891957613,503.769674961652,73.65435,6.839645926705646,161.34,124.63,1803.035,0.0,0.0,0,0,0,1,0,1
2021,09,Belgium,Russian Federation,BEL,RUS,Belgium,BEL,import,3795.1259999999997,377.478,10.053899829923862,,598522422241.851,1829186719575.1,2.44024851144083,6.69445891957613,0.84549413889045,73.65435,0.011479215265499595,136.8,124.63,2261.25,0.0,0.0,1,1,1,0,0,0
2021,09,Bhutan,Russian Federation,BTN,RUS,Bhutan,BTN,import,0.07,0.001,70.0,,2768802960.11204,1829186719575.1,7.3468144053353,6.69445891957613,73.9180128154351,73.65435,1.0035797317529123,86.09,124.63,5169.616,0.0,0.0,0,0,0,0,0,0
2021,09,Bolivia (Plurinational State of),Russian Federation,BOL,RUS,Bolivia (Plurinational State of),BOL,import,256.294,22.02,11.639146230699364,,40406111693.1983,1829186719575.1,0.737383721452307,6.69445891957613,6.91,73.65435,0.09381659060191286,114.17,124.63,12518.5,0.0,0.0,0,0,0,0,0,0
2021,09,Brazil,Russian Federation,BRA,RUS,Brazil,BRA,import,139509.872,63262.853,2.2052415498871034,,1670647398904.9,1829186719575.1,8.30165975585677,6.69445891957613,5.39440078962503,73.65435,0.07323940527104007,96.91,124.63,11820.15,0.0,0.0,0,0,0,0,1,0
2021,09,Bulgaria,Russian Federation,BGR,RUS,Bulgaria,BGR,import,173.583,18.379,9.444637901953316,,84414122840.1687,1829186719575.1,3.29774435299508,6.69445891957613,1.653775,73.65435,0.02245318844032973,116.69,124.63,1785.898,0.0,0.0,1,1,1,0,0,0
2021,09,Myanmar,Russian Federation,MMR,RUS,Myanmar,MMR,import,26.476,5.219,5.073002490898639,,66345291160.1683,1829186719575.1,,6.69445891957613,,73.65435,,116.91,124.63,6526.041,0.0,0.0,0,0,0,0,0,0
2021,09,Burundi,Russian Federation,BDI,RUS,Burundi,BDI,import,1523.363,402.527,3.78449892802222,,2775798697.46022,1829186719575.1,8.40453845076341,6.69445891957613,1975.95088138768,73.65435,26.827348030193466,110.89,124.63,6624.152,0.0,0.0,0,0,0,0,0,0
2021,09,Belarus,Russian Federation,BLR,RUS,Belarus,BLR,import,8397.403,3673.915,2.285682439577399,,69673747131.87,1829186719575.1,9.46028389623105,6.69445891957613,2.538675,73.65435,0.03446741434823605,118.62,124.63,686.9657,1.0,0.0,0,0,0,1,0,1
2021,09,Cambodia,Russian Federation,KHM,RUS,Cambodia,KHM,import,85.936,9.100999999999999,9.44247884847819,,36790163687.4421,1829186719575.1,2.92073477592951,6.69445891957613,4098.72279505888,73.65435,55.648075029633425,170.0,124.63,7534.794,0.0,0.0,0,0,0,0,0,0
2021,09,Cameroon,Russian Federation,CMR,RUS,Cameroon,CMR,import,63.429,18.75,3.38288,,45011937346.8384,1829186719575.1,2.27185762503636,6.69445891957613,554.530675033104,73.65435,7.528824503007685,112.19,124.63,6231.046,0.0,0.0,0,0,0,0,0,0
2021,09,Canada,Russian Federation,CAN,RUS,Canada,CAN,import,101.499,5.588,18.163743736578382,,2022378748423.23,1829186719575.1,3.39519318527533,6.69445891957613,1.2538769021268,73.65435,0.017023799709410238,101.06,124.63,7495.521,0.0,0.0,1,1,0,0,0,0
